Word,Freq,Rank
කින්ද,1,11043
දශ,1,11044
ප්රතිපාදනයන්,1,11045
පරන,1,11046
ශ්රවනාගාරයේ,1,11047
සුරේන්,1,11048
බටගොඩ,1,11049
ප්රතිව්යුහ,1,11050
කිරුළපන,1,11051
පොල්හේන්ගොඩ,1,11052
දැක්මක්,1,11053
කදී,1,11054
මල්ටිමීඩියා,1,11055
ශබ්ධ,1,11056
වාහිනී,1,11057
රජකාරී,1,11058
ප්රමාදවන,1,11059
වව්චර්පත්ර,1,11060
ශාමන්ත,1,11061
අමුනා,1,11062
සම්පුර්න,1,11063
ගිනුම්,1,11064
සමගියේ,1,11065
එෆ්අයිඑන්,1,11066
ජීඒ,1,11067
ගණකාධිකාරවරයා,1,11068
හිස්වූ,1,11069
ලේකම්තුමාගෙන්,1,11070
නොලැබුන,1,11071
විගණකවරයෙකු,1,11072
කුණ්ඩසාලේ,1,11073
දොරුවාදෙණිය,1,11074
පත්තුණුපිටිය,1,11075
රැස්වීමෙන්,1,11076
වාර්තාද,1,11077
රාජරත්න,1,11078
ලංකීය,1,11079
නිලුකා,1,11080
මැතිතුමිය,1,11081
ආණ්ඩුකාරතුමියෙනි,1,11082
ඔබතුමිය,1,11083
ඔබතුමියගේ,1,11084
අම්පිටිය,1,11085
ගාල්තැන්න,1,11086
කැපූ,1,11087
තැන්න,1,11088
පැකේජය,1,11089
ඔබටද,1,11090
ආපදාවක්,1,11091
බලපෑමකට,1,11092
ප්රතිපුර්ණය,1,11093
නිවසියෙකු,1,11094
රක්ෂණාවරණයක්,1,11095
යටවූවා,1,11096
වලින්ද,1,11097
බිත්ති,1,11098
මුලිකාංගයන්හි,1,11099
ගෙබිම,1,11100
ගෘහස්ත,1,11101
පුර්ණ,1,11102
ඉඩමෙහි,1,11103
හරින්න,1,11104
වලටද,1,11105
දිවියට,1,11106
සතුටට,1,11107
පත්වෙමි,1,11108
වාරිකයක්,1,11109
ලැබෙනු,1,11110
අබලතාවයක්,1,11111
සිදුවීමේදී,1,11112
දැනුම්දිය,1,11113
පරිගණකගත,1,11114
එවීමටද,1,11115
නොගෙවීම,1,11116
කච්චේරියේ,1,11117
නමේ,1,11118
ළඟදී,1,11119
දායකයා,1,11120
අපසු,1,11121
සංඛ්යාවෙන්,1,11122
කණගාටුවෙන්,1,11123
ඉවත්වීම,1,11124
පුහුණුකරුවන්ගේ,1,11125
ඇමණුම,1,11126
දිස්ත්රික්කයක්ම,1,11127
සැදුම්ලත්,1,11128
තැන,1,11129
අමණුම්,1,11130
විස්තරයක්,1,11131
මුත්,1,11132
සංචිතට,1,11133
ලංකාවම,1,11134
ලෙසය,1,11135
සලස්වනු,1,11136
වේදය,1,11137
ලීග්,1,11138
පුහුණුකරුවකු,1,11139
කරුවන්ට,1,11140
පුහුණුකරුට,1,11141
සංචිතයන්හි,1,11142
වරුන්ගේ,1,11143
සේවයද,1,11144
රුවන්චන්ද්ර,1,11145
නිලධාරිවරයාගේ,1,11146
මාවතගම,1,11147
දංගහවත්ත,1,11148
හිමිකරුට,1,11149
ඥාතිත්වය,1,11150
අමර,1,11151
උදාගම,1,11152
නැටිය,1,11153
මලගනේ,1,11154
සුභසිංහපුර,1,11155
ආලංකූලම,1,11156
අධිකාරීතුමාගේ,1,11157
කු,1,11158
මැ,1,11159
ඉටුකිරීමට,1,11160
ස්මාරක,1,11161
පාදා,1,11162
කරවගාහන්ග,1,11163
නිශ්චළ,1,11164
මන්මුනේපත්තු,1,11165
සසිදරන්,1,11166
චාර්ල්ස්,1,11167
සම්පත්දායකයන්,1,11168
කථිකාචාර්යවරු,1,11169
අමාත්යංශයවල,1,11170
උත්සාහයට,1,11171
වර්ජනයක,1,11172
සාමකාමී,1,11173
පෝරමය,1,11174
ඊලඟ,1,11175
මන්නාරම,1,11176
මිනින්දෝරුවරුන්,1,11177
කැඩැස්තර,1,11178
අයදුම්කරුවෙකුට,1,11179
ලදුපතෙහි,1,11180
ලංසුපතට,1,11181
ට්රේලර්,1,11182
දාතමින්,1,11183
සජ,1,11184
යනාදියයි,1,11185
සාපි,1,11186
වැඩසහටනක්,1,11187
තෝර,1,11188
මිනිත්තු,1,11189
පාසලෙහි,1,11190
විදුහල්පතිවරයාව,1,11191
උපදේශකවරයකු,1,11192
ධාරිතා,1,11193
නැඟීමට,1,11194
හිදී,1,11195
කලාපයන්හි,1,11196
ගුරුඋපදේශකවරිය,1,11197
උපදේශකවරිය,1,11198
ඇමතුමක්,1,11199
අධ්යක්ෂතුමා,1,11200
පැවැත්ම,1,11201
වර්ගයාගේ,1,11202
සුභසිද්ධිය,1,11203
ජෛවානුකරණය,1,11204
නවතාවයකින්,1,11205
යාන්ත්රණ,1,11206
මිනිසා,1,11207
නෙත,1,11208
ගැටුණු,1,11209
සිත්,1,11210
දිරිගන්වා,1,11211
ස්තුතියි,1,11212
ව්යප්ත,1,11213
නොපැවත්විය,1,11214
කාර්යෙහිම,1,11215
යථොක්ත,1,11216
ස්වාභාවය,1,11217
කෙරෙහිද,1,11218
පාදකය,1,11219
හඳුන්වාදෙන,1,11220
නිර්නායකවලට,1,11221
ස්වභාෂා,1,11222
ද්විභාෂා,1,11223
පාඨශාලාවන්,1,11224
සැලකුව,1,11225
මුරුගන්,1,11226
සමන්තුරේ,1,11227
කාලසටහනට,1,11228
අනුකුලවම,1,11229
කතිකාචාර්යවරු,1,11230
සහිතය,1,11231
නොලැබුවහොත්,1,11232
අවස්ථානුරූපයයි,1,11233
පටිපාටියේ,1,11234
සේනාධීර,1,11235
සිවකුමාර්,1,11236
මන්ඩපතාඩි,1,11237
කුණිකුඩායි,1,11238
සිසිලියා,1,11239
අනලස්ව,1,11240
එතකුදු,1,11241
යථාපරිදි,1,11242
පත්වනුයේ,1,11243
සැළකේ,1,11244
මන්මුනේ,1,11245
රන්කරුවකු,1,11246
අදායමක්,1,11247
එවන්නේ,1,11248
නිරූක,1,11249
ලත්තුවාහන්දි,1,11250
රට්නසබාපති,1,11251
දෙපාර්තුමේන්තුවේ,1,11252
නොපෙන්වන,1,11253
ඒකාබද්ධයක්,1,11254
හිමියාගේ,1,11255
යෙදීමටත්,1,11256
නමෙහි,1,11257
නොයැවීමටත්,1,11258
අවිනිශ්චිත,1,11259
අංකයකට,1,11260
නොගැළපෙන,1,11261
කළමනාකාරතුමා,1,11262
ඉංජිනේරුවරුන්,1,11263
කාර්යාලයන්හි,1,11264
අංකයන්හි,1,11265
හිජ්රාපුරම්,1,11266
මුල්ලියාවලෛ,1,11267
කාරියප්පෙරුම,1,11268
මඩකළපුව,1,11269
ඕෂන්ස්,1,11270
ටුවෙල්,1,11271
ටුවරීස්,1,11272
හොටෙල්,1,11273
පාසිකුඩා,1,11274
කල්කුඩා,1,11275
එතැනට,1,11276
ජෙටි,1,11277
යක්ද,1,11278
එතන,1,11279
ධීවරන්ගේ,1,11280
ජෙටියක්,1,11281
වෙරළේ,1,11282
ගොඩබිම,1,11283
මීටර,1,11284
ධීවරයින්ට,1,11285
කාරණාවලට,1,11286
කෙප්රස්,1,11287
එතැන,1,11288
මෙතැන,1,11289
පැවසුවහොත්,1,11290
ධීවරයින්ගේ,1,11291
ධීවරයෙකුට,1,11292
සඳහ,1,11293
කෲස්,1,11294
සභාපතිවරුන්,1,11295
ලෝකවාසී,1,11296
සම්පාදකයින්ගේ,1,11297
සමරනු,1,11298
ශාඛ,1,11299
ජාවාරම්,1,11300
ආදියද,1,11301
ලැව්,1,11302
වනගහනය,1,11303
වනසත්ත්ව,1,11304
ගහනය,1,11305
අඩුවෙමින්,1,11306
ජීවී,1,11307
වඳවීමේ,1,11308
කාබන්,1,11309
ඩයොක්සයිඩ්,1,11310
හරිතාගාර,1,11311
අධිකවීම,1,11312
ගෝලීය,1,11313
උණුසුම,1,11314
දේශගුණික,1,11315
විපර්යාසවලට,1,11316
සම්පත,1,11317
ජීවීන්,1,11318
සුරැකීමත්,1,11319
ව්යාප්තිය,1,11320
වැඩිකිරීමත්,1,11321
ජෛව,1,11322
විවිධත්වය,1,11323
යම්තාක්,1,11324
පොලිතීන්,1,11325
නීල,1,11326
ලස්සන,1,11327
ඇගැයීමක්,1,11328
සාර්ථකභාවය,1,11329
පෙළගැස්වීමක්,1,11330
කැඳවීමටත්,1,11331
පත්රිකාවක්,1,11332
ප්රශ්නයකට,1,11333
ලකුණ,1,11334
සලකුණෙන්,1,11335
අඩිතාලම,1,11336
අක්රමවත්ව,1,11337
වලවල්,1,11338
බෑවුම්,1,11339
බැමි,1,11340
වැටවල්,1,11341
වස,1,11342
විස,1,11343
එළි,1,11344
ජාත්යයන්තර,1,11345
නොකීරීමටත්,1,11346
චන්ද්රතිලක,1,11347
කිරීමේදි,1,11348
ප්රේශණය,1,11349
ඇදීම,1,11350
ජයග්රාහී,1,11351
ත්යාගහිමි,1,11352
කේතය,1,11353
කේතයෙන්ම,1,11354
ප්රතිලාභියෙක්,1,11355
චෙක්පතක්,1,11356
අනුවම,1,11357
ගන්න,1,11358
කේවල,1,11359
ත්රෛමාසික,1,11360
අවකරණ,1,11361
භාණ්ඩාගාරයෙන්,1,11362
අත්යවශ්යව,1,11363
සලස්වන්නේ,1,11364
වෙනස්වී,1,11365
පත්රානුකූලව,1,11366
කර්තව්ය,1,11367
බොරලැස්ස,1,11368
ක්රියාකාරකම්හි,1,11369
අනුගතව,1,11370
ප්රේමවංශ,1,11371
මන්ත්රීතුමාට,1,11372
මන්ත්රීතුමාගේ,1,11373
ව්යාපෘතීන්ගේ,1,11374
සහා,1,11375
සංරචකවලට,1,11376
ව්යාපෘතිද,1,11377
එලඹෙන,1,11378
මූලයන්,1,11379
සංරචක,1,11380
අතරැඳි,1,11381
යටිනුවර,1,11382
ඔස්සේද,1,11383
මසයේදී,1,11384
නිමවුම්,1,11385
ජයග්රහණයන්,1,11386
පේළි,1,11387
පරතරය,1,11388
බැගින්ද,1,11389
එළඹ,1,11390
තනතුරුවලට,1,11391
මාර්ගයන්,1,11392
මන්ත්රීතුමනි,1,11393
සුභසාධක,1,11394
ලෙදර්,1,11395
බෝල,1,11396
විකට්,1,11397
පරිපාලකගේ,1,11398
ඩබල්,1,11399
භීතිකා,1,11400
බඳපටි,1,11401
මේස්,1,11402
සොයාගෙන,1,11403
පොල්ගොල්ල,1,11404
කරවූ,1,11405
අඹණ්ගඟකෝරලය,1,11406
සබදතා,1,11407
තුලදීම,1,11408
එක්වීම,1,11409
දායකවීම,1,11410
නිරෝෂණ,1,11411
දිඹුල්ගමුව,1,11412
නාය,1,11413
යෑම්,1,11414
නියෝජිතයින්ද,1,11415
දෙනකු,1,11416
කාලගුණික,1,11417
නායයෑමේ,1,11418
දිස්ත්රික්කයක්,1,11419
මල්ගම්මන,1,11420
නිවාසාධාර,1,11421
රක්ෂණාවරන,1,11422
ලේකම්වරුන්ගෙන්,1,11423
වාර්තාවන්ට,1,11424
චෙක්,1,11425
ආපදාවන්ට,1,11426
කාර්යලය,1,11427
මරදාන,1,11428
මල්ලිකා,1,11429
කැපවූ,1,11430
රත්නමැණිකේ,1,11431
හේමන්ත,1,11432
හිඳගොඩ,1,11433
සමිතියෙහි,1,11434
භාණ්ඩාගාරික,1,11435
තිදෙනාම,1,11436
ලේඛය,1,11437
මහතාටද,1,11438
